benchmark,solver,status,result,time_real,time_cpu,memory
2019/beem/pgm_protocol.7.prop2-back-serstep.btor2,pono,to,none,3601.001882213168,50480.246255749,26188.94336
2019/beem/pgm_protocol.7.prop2-back-serstep.btor2,avr,ok,unknown,3555.022285360843,57001.591256495,26570.305536
2019/beem/pgm_protocol.7.prop2-back-serstep.btor2,ric3,to,none,3601.0016684178263,57566.387260677,12465.897472
2019/beem/pgm_protocol.7.prop2-back-serstep.btor2,satvik,ok,unknown,3600.018219139427,96816.209001407,19275.5712
2019/goel/crafted/sw_ball2004_2/sw_ball2004_2.btor2,btormc,ok,unsat,0.08713678177446127,0.081231665,2.748416
2019/goel/crafted/sw_ball2004_2/sw_ball2004_2.btor2,nuxmv,ok,unsat,0.1391430664807558,0.188381709,58.384384
2019/goel/crafted/sw_ball2004_2/sw_ball2004_2.btor2,avr_dp,ok,unsat,0.24213306419551373,0.38115614,36.47488
2019/goel/crafted/sw_ball2004_2/sw_ball2004_2.btor2,ric3,ok,unsat,0.061831955797970295,0.72610709,76.857344
2019/goel/crafted/sw_ball2004_2/sw_ball2004_2.btor2,pono,ok,unsat,0.16099916771054268,1.730245047,174.211072
2019/goel/crafted/sw_ball2004_2/sw_ball2004_2.btor2,avr,ok,unsat,0.15718224737793207,1.853242216,218.431488
2019/goel/crafted/sw_ball2004_2/sw_ball2004_2.btor2,btor2-selectmc,ok,unsat,2.046702883206308,27.553983626,144.699392
2019/goel/crafted/sw_ball2004_2/sw_ball2004_2.btor2,satvik,ok,unsat,4.219745516777039,34.221577657,192.176128
2019/goel/industry/cal178/cal178.btor2,btormc,ok,unsat,0.019423258490860462,0.012847709,3.080192
2019/goel/industry/cal178/cal178.btor2,satvik,ok,unsat,0.02226159899146296,0.063929009,17.563648
2019/goel/industry/cal178/cal178.btor2,ric3,ok,unsat,0.03723854850977659,0.291833486,64.18432
2019/goel/industry/cal178/cal178.btor2,nuxmv,ok,unsat,0.19392828177660704,0.554907046,64.929792
2019/goel/industry/cal178/cal178.btor2,pono,ok,unsat,0.08582774922251701,0.660933597,120.64768
2019/goel/industry/cal178/cal178.btor2,avr_dp,ok,unsat,0.43842933140695095,0.681844565,114.679808
2019/goel/industry/cal178/cal178.btor2,avr,ok,unsat,0.25449100229889154,3.351772908,942.81728
2019/goel/industry/cal178/cal178.btor2,btor2-selectmc,ok,unsat,1.65346934273839,23.187180702,146.866176
2019/goel/industry/cal182/cal182.btor2,avr_dp,ok,unsat,1.2001168858259916,3.179080855,218.497024
2019/goel/industry/cal182/cal182.btor2,avr,ok,unsat,0.5562373241409659,8.373342792,1140.822016
2019/goel/industry/cal182/cal182.btor2,ric3,ok,unsat,1.1704753916710615,17.04340242,1132.601344
2019/goel/industry/cal182/cal182.btor2,btor2-selectmc,ok,unsat,1.8804657347500324,23.727329768,200.736768
2019/goel/industry/cal182/cal182.btor2,nuxmv,ok,unsat,5.467893746681511,32.592152859,2268.213248
2019/goel/industry/cal182/cal182.btor2,pono,ok,unsat,29.38741139881313,412.080777282,4939.026432
2019/goel/industry/cal182/cal182.btor2,satvik,ok,unknown,8.307680336758494,64.151064203,2638.68416
2019/goel/industry/cal182/cal182.btor2,btormc,to,none,3601.001441645436,3599.6771289,2958.118912
2019/goel/industry/cal205/cal205.btor2,btor2-selectmc,ok,unsat,35.16293274983764,56.485923821,328.155136
2019/goel/industry/cal205/cal205.btor2,avr_dp,ok,unsat,45.498943847604096,353.500627998,1487.777792
2019/goel/industry/cal205/cal205.btor2,avr,ok,unsat,34.105748403817415,547.980374165,3910.500352
2019/goel/industry/cal205/cal205.btor2,btormc,to,none,3601.0014537330717,3599.826112082,358.096896
2019/goel/industry/cal205/cal205.btor2,nuxmv,to,none,3601.001488307491,21595.007618387,2300.383232
2019/goel/industry/cal205/cal205.btor2,pono,to,none,3601.001910221763,50480.241209337,73334.861824
2019/goel/industry/cal205/cal205.btor2,ric3,to,none,3601.0017819963396,57572.241809358,15405.703168
2019/goel/industry/cal205/cal205.btor2,satvik,ok,unknown,3600.0131987752393,102952.998305681,15044.747264
2019/goel/industry/cal235/cal235.btor2,btor2-selectmc,ok,unsat,15.080316608771682,41.697361572,195.043328
2019/goel/industry/cal235/cal235.btor2,avr_dp,ok,unsat,887.8389595644549,7101.693195821,5183.725568
2019/goel/industry/cal235/cal235.btor2,avr,ok,unsat,745.9894976615906,11963.668908718,6203.449344
2019/goel/industry/cal235/cal235.btor2,btormc,to,none,3601.001430370845,3599.771363314,543.08864
2019/goel/industry/cal235/cal235.btor2,nuxmv,to,none,3601.001696938649,21595.457568567,3159.322624
2019/goel/industry/cal235/cal235.btor2,pono,to,none,3601.001976678148,50475.881223724,29708.94336
2019/goel/industry/cal235/cal235.btor2,ric3,to,none,3601.001534421928,56003.631226287,17779.019776
2019/goel/industry/cal235/cal235.btor2,satvik,to,unknown,3600.0140070114285,106379.828802151,24286.482432
2019/goel/industry/cal27/cal27.btor2,avr_dp,ok,unsat,0.43800934311002493,0.780325321,122.65472
2019/goel/industry/cal27/cal27.btor2,ric3,ok,unsat,0.14289934281259775,1.499961061,171.036672
2019/goel/industry/cal27/cal27.btor2,avr,ok,unsat,0.3583115115761757,5.181032152,1484.632064
2019/goel/industry/cal27/cal27.btor2,nuxmv,ok,unsat,1.2286440962925553,7.046951528,208.60928
2019/goel/industry/cal27/cal27.btor2,pono,ok,unsat,1.357455170713365,18.571211984,632.451072
2019/goel/industry/cal27/cal27.btor2,btor2-selectmc,ok,unsat,1.667874926701188,23.577906925,147.673088
2019/goel/industry/cal27/cal27.btor2,satvik,ok,unsat,1.805400187149644,37.917131555,302.211072
2019/goel/industry/cal27/cal27.btor2,btormc,to,none,3601.001386734657,3599.83534725,994.013184
2019/goel/industry/cal41/cal41.btor2,ric3,ok,unsat,0.0388167854398489,0.398598104,66.777088
2019/goel/industry/cal41/cal41.btor2,avr_dp,ok,unsat,0.4388249162584543,0.755343553,64.159744
