benchmark,solver,status,result,time_real,time_cpu,memory
2019/wolf/2019C/dblclockfft_butterfly_ck3_r0-p079.btor2,nuxmv,ok,unsat,1.636646181344986,9.648833706,424.312832
2019/wolf/2019C/dblclockfft_butterfly_ck3_r0-p079.btor2,pono,ok,unsat,12.95247533172369,142.603616531,1846.0672
2019/wolf/2019C/dblclockfft_butterfly_ck3_r0-p079.btor2,avr,ok,unsat,11.846683591604233,190.465018865,4350.2592
2019/wolf/2019C/dblclockfft_butterfly_ck3_r0-p079.btor2,btor2-cert,to,none,3601.0013911128044,8814.18983427,26887.016448
2019/wolf/2019C/dblclockfft_butterfly_ck3_r1-p036.btor2,btormc,ok,unsat,19.05451977904886,19.045252545,102.633472
2019/wolf/2019C/dblclockfft_butterfly_ck3_r1-p036.btor2,nuxmv,ok,unsat,11.162984517402947,66.794975381,752.623616
2019/wolf/2019C/dblclockfft_butterfly_ck3_r1-p036.btor2,avr,ok,unsat,85.26616930402815,1369.171930475,6827.249664
2019/wolf/2019C/dblclockfft_butterfly_ck3_r1-p036.btor2,pono,ok,unsat,509.8000965304673,5615.938466838,7882.60864
2019/wolf/2019C/dblclockfft_butterfly_ck3_r1-p036.btor2,btor2-cert,to,none,3601.001423315145,10844.457745526,28316.07808
2019/wolf/2019C/dblclockfft_butterfly_ck3_r1-p059.btor2,btormc,ok,unsat,49.13950867485255,49.120411645,141.963264
2019/wolf/2019C/dblclockfft_butterfly_ck3_r1-p059.btor2,nuxmv,ok,unsat,16.162575663998723,96.770072374,776.372224
2019/wolf/2019C/dblclockfft_butterfly_ck3_r1-p059.btor2,pono,ok,unsat,220.57574969436973,2430.10090227,5598.22848
2019/wolf/2019C/dblclockfft_butterfly_ck3_r1-p059.btor2,avr,ok,unsat,269.2131268950179,4319.852424678,33157.480448
2019/wolf/2019C/dblclockfft_butterfly_ck3_r1-p059.btor2,btor2-cert,to,none,3601.0013761231676,11306.004124775,21039.362048
2019/wolf/2019C/dblclockfft_butterfly_ck3_r1-p082.btor2,btormc,ok,unsat,9.89306550193578,9.884398334,127.438848
2019/wolf/2019C/dblclockfft_butterfly_ck3_r1-p082.btor2,nuxmv,ok,unsat,6.377512926235795,38.109976365,1073.491968
2019/wolf/2019C/dblclockfft_butterfly_ck3_r1-p082.btor2,avr,ok,unsat,49.13219061400741,789.355994325,5563.203584
2019/wolf/2019C/dblclockfft_butterfly_ck3_r1-p082.btor2,pono,ok,unsat,75.66932166647166,833.544505686,4235.255808
2019/wolf/2019C/dblclockfft_butterfly_ck3_r1-p082.btor2,btor2-cert,to,none,3601.001455512829,10941.30352224,25928.425472
2019/wolf/2019C/dblclockfft_butterfly_ck3_r1-p110.btor2,btormc,ok,unsat,3.2721869964152575,3.266601329,98.234368
2019/wolf/2019C/dblclockfft_butterfly_ck3_r1-p110.btor2,nuxmv,ok,unsat,2.2399090891703963,13.271400288,695.1936
2019/wolf/2019C/dblclockfft_butterfly_ck3_r1-p110.btor2,avr,ok,unsat,19.167253420688212,307.889442908,4953.276416
2019/wolf/2019C/dblclockfft_butterfly_ck3_r1-p110.btor2,pono,ok,unsat,40.28596196323633,443.75851276,3374.104576
2019/wolf/2019C/dblclockfft_butterfly_ck3_r1-p110.btor2,btor2-cert,to,none,3601.0013794638216,8505.502048325,28906.151936
2019/wolf/2019C/dblclockfft_butterfly_ck3_r2-p021.btor2,btormc,ok,unsat,2.511074031703174,2.506344076,69.226496
2019/wolf/2019C/dblclockfft_butterfly_ck3_r2-p021.btor2,nuxmv,ok,unsat,1.0061049303039908,5.856519394,320.585728
2019/wolf/2019C/dblclockfft_butterfly_ck3_r2-p021.btor2,pono,ok,unsat,1.524083643220365,16.562695102,800.60416
